original_link,city,colleges,addresses,title,company,resumes,link,location,lastnames,firstnames,preview,type,zipcodes
http://jobview.monster.com/SharePoint-Developer-Retail-Full-time-Job-New-York-NY-US-166903557.aspx?mescoid=1500127001001&jobPosition=14,New York,"[1, 3, 0, 2]","[1, 3, 4, 17]","

SharePoint  Developer: Retail; (Full-time)

","
Experis
 ","[5, 6, 0, 1]",http://jobview.monster.com/SharePoint-Developer-Retail-Full-time-Job-New-York-NY-US-166903557.aspx,"


New York
        ,NY

 ","[7, 3, 0, 8]","[5, 2, 7, 8]","
                                SharePoint Developer: Retail; Full-time 
Location: New York, NY 

Job Overview: 
The Sharepoint Web Developer/System Analyst is responsible for comprehending business issues and implementing solutions to resolve them using Sharepoint as the main too......
                            ",Retail,"[12, 14, 2, 7]"
http://jobview.monster.com/Category-Manager-Job-Iselin-NJ-US-166467896.aspx?mescoid=1300092001001&jobPosition=15,New York,"[0, 1, 2, 3]","[15, 3, 7, 11]","

Category Manager

","
Company Confidential
","[4, 6, 5, 3]",http://jobview.monster.com/Category-Manager-Job-Iselin-NJ-US-166467896.aspx,"


Iselin
        ,NJ


 ","[5, 2, 8, 0]","[8, 4, 3, 0]","
                                CATEGORY MANAGER/BUYER

 

Providing support to Grocery department. Coordinates activities & acts as liaison between stores. Understands supermarket sector.

RESPONSIBILITIES: 

 Prepares and coordinates weekly merchandising plans.

 Works with br......
                            ",Retail,"[5, 18, 17, 7]"
http://jobview.monster.com/Retail-Account-Executive-Eastern-Region-Job-New-York-NY-US-165816343.aspx?mescoid=4100683001001&jobPosition=16,New York,"[3, 1, 0, 2]","[6, 13, 9, 5]","

Retail Account Executive - Eastern Region

","
Glory Global Solutions
 ","[6, 7, 3, 0]",http://jobview.monster.com/Retail-Account-Executive-Eastern-Region-Job-New-York-NY-US-165816343.aspx,"


New York
        ,NY

 ","[6, 2, 0, 1]","[6, 2, 1, 4]","
                                ***POSITION CAN BE BASED ANYWHERE NEAR A MAJOR AIRPORT IN THE EASTERN REGION***

At Glory Global Solutions, innovation is at the heart of what we do. We bring real innovation to our customers, through technology, process and our people. Through our ......
                            ",Retail,"[9, 11, 15, 1]"
http://jobview.monster.com/Lead-Business-Analyst-Retail-eCommerce-Job-Kenilworth-NJ-US-166988433.aspx?mescoid=1300087001001&jobPosition=17,New York,"[3, 1, 2, 0]","[0, 9, 14, 8]","

Lead Business Analyst - Retail/eCommerce

","
Techlink, Inc.
 ","[0, 2, 4, 5]",http://jobview.monster.com/Lead-Business-Analyst-Retail-eCommerce-Job-Kenilworth-NJ-US-166988433.aspx,"


Kenilworth
        ,NJ


 ","[6, 1, 0, 7]","[0, 2, 7, 5]","
                                Candidate Must have unrestricted work authorization to work in the United States



Job Title: Lead Business Analyst - eCommerceLocation: Central, NJJob Type: Right to HireDuration: 6 months+Contact Info: Eileen Hannon -  - 201-786-2417Client is see......
                            ",Retail,"[14, 8, 5, 18]"
http://jobview.monster.com/Retail-Sales-Associate-Showroom-Sales-Design-Consultant-Job-Brooklyn-NY-US-166941233.aspx?mescoid=4100671001001&jobPosition=18,New York,"[0, 2, 1, 3]","[14, 18, 2, 8]","

Retail Sales Associate - Showroom Sales / Design Consultant

","
Raymour & Flanigan Furniture
 ","[0, 3, 1, 4]",http://jobview.monster.com/Retail-Sales-Associate-Showroom-Sales-Design-Consultant-Job-Brooklyn-NY-US-166941233.aspx,"


Brooklyn
        ,NY


 ","[8, 4, 2, 7]","[4, 0, 3, 6]","
                                Description
          

Raymour & Flanigan, a premier furniture provider throughout the northeast region, is seeking effective, knowledgeable and professional Retail Sales Associates to join their flourishing team! In this rewarding role, you will p......
                            ",Retail,"[10, 1, 17, 5]"
http://jobview.monster.com/Assistant-Store-Manager-Retail-Sales-Customer-Service-Iselin-Job-Iselin-NJ-US-167044620.aspx?mescoid=1101116002005&jobPosition=19,New York,"[1, 0, 3, 2]","[6, 13, 12, 17]","

Assistant Store Manager - Retail Sales / Customer Service - Iselin

","
Extra Space Management, Inc.
 ","[5, 0, 1, 2]",http://jobview.monster.com/Assistant-Store-Manager-Retail-Sales-Customer-Service-Iselin-Job-Iselin-NJ-US-167044620.aspx,"


Iselin
        ,NJ

 ","[0, 3, 7, 4]","[6, 3, 0, 7]","
                                Title        Assistant Store Manager - Retail Sales / Customer Service - Iselin              Auto req ID        5997BR              City        Iselin              State        New Jersey              Job Category        Sales              Employmen......
                            ",Retail,"[11, 12, 17, 7]"
http://jobview.monster.com/Store-Clerk-Job-Ridgefield-NJ-US-166730714.aspx?mescoid=4100671001001&jobPosition=20,New York,"[2, 1, 0, 3]","[8, 7, 3, 6]","

Store Clerk

","
Colony Hardware
 ","[6, 5, 3, 7]",http://jobview.monster.com/Store-Clerk-Job-Ridgefield-NJ-US-166730714.aspx,"


Ridgefield
        ,NJ


 ","[2, 5, 0, 7]","[5, 7, 6, 2]","
                                FT Store Clerk:

Great opportunity to join a quickly growing company and support our retail store. This position eventually leads to an inside sales role and then even further positions within sales!

Responsibilities:

                     Pull an......
                            ",Retail,"[9, 18, 1, 17]"
http://jobview.monster.com/account-representative-job-york-pa-us-166981900.aspx?jobPosition=21,New York,"[2, 0, 1, 3]","[7, 15, 8, 10]","

Account Representative

","
The Carlisle Group
 ","[1, 5, 6, 7]",http://jobview.monster.com/account-representative-job-york-pa-us-166981900.aspx,"


York
        ,PA

 ","[6, 1, 2, 8]","[1, 8, 4, 5]","
                                Summary: Our client is a global industry leader of confectionery products, in business since 1916. They are a $10 billion organization with small but rapidly growing US operations. Because of their growth, we are filling a newly created Account Representative role. Reporting directly to the VP of Sales, this person will responsible for growing and developing a variety of channels including; specia...
                            ",Retail,"[13, 16, 11, 6]"
http://jobview.monster.com/produce-department-manager-job-barrow-ak-us-166174567.aspx?jobPosition=22,New York,"[3, 2, 0, 1]","[14, 8, 1, 11]","

Produce Department Manager

","
The North West Company Inc.
 ","[1, 0, 3, 2]",http://jobview.monster.com/produce-department-manager-job-barrow-ak-us-166174567.aspx,"


Barrow
        ,AK

 ","[4, 6, 1, 5]","[3, 5, 1, 8]","
                                Your ability to successfully adapt to over/under situations compels your daily evaluations of expanding displays to spur sales and cut back on others and that makes you a great candidate for Alaska Commercial Company (ACC). Were hiring a Produce Department Manager. ACC is a growing company with a long history of serving rural Alaskans. For more than 140 years, we have been providing groceries and...
                            ",Retail,"[4, 3, 2, 13]"
http://jobview.monster.com/sales-representative-job-us-167047208.aspx?jobPosition=23,New York,"[1, 3, 2, 0]","[12, 0, 17, 4]","

Sales Representative

","
Harbortouch
  ","[3, 4, 1, 5]",http://jobview.monster.com/sales-representative-job-us-167047208.aspx,"
Location Undisclosed
","[7, 6, 2, 1]","[8, 3, 0, 5]","
                                Harbortouch Outside Sales Account Executive Harbortouch is one of the largest and most reputable merchant services companies in the nation. We pride ourselves on providing top of the line technology and payment solutions to our customers. From our industry leading, free Point of Sale solution to our full range of merchant services, Harbortouch provides superior service and product to industries su...
                            ",Retail,"[5, 17, 2, 10]"
http://jobview.monster.com/multiple-buyer-positions-available!-see-video-job-us-164041322.aspx?jobPosition=24,New York,"[1, 0, 3, 2]","[8, 18, 6, 14]","

Multiple Buyer Positions Available! - See Video

","
Management Recruiters of Indianapolis - North
 ","[7, 0, 2, 4]",http://jobview.monster.com/multiple-buyer-positions-available!-see-video-job-us-164041322.aspx,"
Location Undisclosed
","[5, 0, 1, 4]","[0, 2, 5, 7]","
                                3659GLM Buyer Multiple Positions Available in Season Products, Candy, Toys, Party Supplies! Location NY / NJ Salary 75K to 140K plus bonus Relocation available! CLICK HERE TO VIEW VIDEO! Newly created opportunities have just opened up due to company growth! Multiple positions are now available for talented buyers at multiple levels. If you have at 3 or more years of experience in Buying and you ar...
                            ",Retail,"[10, 11, 12, 16]"
http://jobview.monster.com/intermediate-architect-job-dobbs-ferry-ny-us-132585070.aspx?jobPosition=25,New York,"[3, 1, 0, 2]","[18, 16, 2, 3]","

Intermediate Architect

","
De La Garza Architecture LLC
 ","[3, 6, 2, 1]",http://jobview.monster.com/intermediate-architect-job-dobbs-ferry-ny-us-132585070.aspx,"


Dobbs Ferry
        ,NY


 ","[8, 2, 1, 5]","[8, 2, 5, 0]","
                                Intermediate Architect Award-winning design, architecture and project management firm seeks an IntermediateArchitect(license not required) with a minimum of 5 years experience (3 years in a U.S. office) to join our team and work on varied commercial and residential projects in New York City. Current projects include offices, retail shops, lobbies, feasibility studies, and building facades. Must be...
                            ",Retail,"[13, 8, 5, 18]"
http://jobview.monster.com/Senior-Retail-Accounting-Manager-Job-Rochelle-Park-NJ-US-166472180.aspx?mescoid=1100014001001&jobPosition=1,New York,"[3, 1, 0, 2]","[8, 3, 10, 16]","

Senior (Retail) Accounting Manager

","
Just Retail Services, Inc.
 ","[6, 7, 1, 5]",http://jobview.monster.com/Senior-Retail-Accounting-Manager-Job-Rochelle-Park-NJ-US-166472180.aspx,"


Rochelle Park
        ,NJ


 ","[1, 8, 0, 2]","[2, 7, 4, 8]","
                                This individual will be responsible for a variety of tasks related to maintaining the general ledger activity for select retail locations as well as operating in and maintaining various subsystems to support retail operations.  While this position w......
                            ",Retail,"[5, 0, 2, 3]"
http://jobview.monster.com/Retail-Inventory-Manager-Job-Union-NJ-US-166325090.aspx?mescoid=1100025001001&jobPosition=2,New York,"[2, 1, 0, 3]","[12, 11, 15, 16]","

Retail Inventory Manager

","
WIS International
 ","[6, 3, 1, 2]",http://jobview.monster.com/Retail-Inventory-Manager-Job-Union-NJ-US-166325090.aspx,"


Union
        ,NJ


 ","[2, 1, 5, 6]","[8, 4, 5, 2]","
                                WIS International offers entry-level and experienced management opportunities for professionals driven to establish their career with a growing international company.  We offer unlimited growth potential!  Our goal is to hire leaders that can learn ......
                            ",Retail,"[12, 15, 18, 14]"
http://jobview.monster.com/Retail-Accountant-Job-New-York-City-NY-US-166226655.aspx?mescoid=4100671001001&jobPosition=3,New York,"[1, 2, 3, 0]","[17, 2, 11, 1]","

Retail Accountant

","
In Job Spa
 ","[5, 4, 3, 2]",http://jobview.monster.com/Retail-Accountant-Job-New-York-City-NY-US-166226655.aspx,"


New York City
        ,NY


 ","[1, 3, 7, 0]","[4, 5, 3, 6]","
                                COMPANY DESCRIPTION: On behalf of our Client, one of the most sought out luxury brands with headquarters in Italy and stores throughout the United States ,  In Job New York is seeking an Accountant for their New York City office.  

Job Role: The Ac......
                            ",Retail,"[6, 5, 1, 13]"
http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Queens-West-HIT-Job-JACKSON-HEIGHTS-NY-US-166659638.aspx?mescoid=4100671001001&jobPosition=4,New York,"[2, 0, 3, 1]","[6, 14, 7, 8]","

Bilingual Spanish Required Retail Sales Consultant Queens West HIT

","
AT&T
  ","[2, 7, 6, 0]",http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Queens-West-HIT-Job-JACKSON-HEIGHTS-NY-US-166659638.aspx,"


JACKSON HEIGHTS
        ,NY

 ","[7, 6, 2, 5]","[7, 2, 3, 0]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[13, 8, 15, 0]"
http://jobview.monster.com/FASHION-SALES-COORDINATOR-NYC-CHILDRENSWEAR-W-RETAIL-LINK-WAL-MART-TO-75K-ALSO-HOME-TEXTILES-50K-Job-New-York-NY-US-166310985.aspx?mescoid=4100671001001&jobPosition=5,New York,"[0, 1, 2, 3]","[10, 15, 6, 16]","

FASHION SALES COORDINATOR  NYC CHILDRENSWEAR W RETAIL LINK/ WAL-MART TO 75K.ALSO  HOME TEXTILES 50K

","
REK GROUP STAFFING -FASHION
 ","[2, 5, 6, 0]",http://jobview.monster.com/FASHION-SALES-COORDINATOR-NYC-CHILDRENSWEAR-W-RETAIL-LINK-WAL-MART-TO-75K-ALSO-HOME-TEXTILES-50K-Job-New-York-NY-US-166310985.aspx,"


New York
        ,NY


 ","[2, 0, 6, 5]","[1, 5, 6, 4]","
                                KIDSWEAR COMPANY WHOLSALE  SEEKS A SALES COORD  TO 80K  WALMART .RETAIL LINK A +, BUT WILL TRAIN FOR LESS $



...............



ALSO  SALES ASST  IN HOME FURNISHINGS   TO 50K



SEND RESUME AS A WORD DOC  TO    




Sincerely, 



 

RICHARD KOSHA......
                            ",Retail,"[18, 12, 17, 13]"
http://jobview.monster.com/SharePoint-Developer-Retail-Full-time-Job-New-York-NY-US-166903557.aspx?mescoid=1500127001001&jobPosition=6,New York,"[0, 3, 2, 1]","[6, 3, 0, 16]","

SharePoint  Developer: Retail; (Full-time)

","
Experis
 ","[7, 5, 0, 2]",http://jobview.monster.com/SharePoint-Developer-Retail-Full-time-Job-New-York-NY-US-166903557.aspx,"


New York
        ,NY

 ","[6, 3, 1, 7]","[4, 3, 8, 1]","
                                SharePoint Developer: Retail; Full-time 
Location: New York, NY 

Job Overview: 
The Sharepoint Web Developer/System Analyst is responsible for comprehending business issues and implementing solutions to resolve them using Sharepoint as the main too......
                            ",Retail,"[5, 16, 17, 9]"
http://jobview.monster.com/Category-Manager-Job-Iselin-NJ-US-166467896.aspx?mescoid=1300092001001&jobPosition=7,New York,"[0, 1, 3, 2]","[15, 2, 5, 12]","

Category Manager

","
Company Confidential
","[7, 6, 2, 1]",http://jobview.monster.com/Category-Manager-Job-Iselin-NJ-US-166467896.aspx,"


Iselin
        ,NJ


 ","[7, 2, 6, 0]","[5, 4, 6, 1]","
                                CATEGORY MANAGER/BUYER

 

Providing support to Grocery department. Coordinates activities & acts as liaison between stores. Understands supermarket sector.

RESPONSIBILITIES: 

 Prepares and coordinates weekly merchandising plans.

 Works with br......
                            ",Retail,"[12, 7, 13, 14]"
http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Midtown-Job-New-York-NY-US-166659319.aspx?mescoid=4100671001001&jobPosition=8,New York,"[1, 2, 3, 0]","[7, 2, 15, 9]","

AT&T Retail Sales Consultant NYC Midtown

","
AT&T
  ","[3, 4, 5, 1]",http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Midtown-Job-New-York-NY-US-166659319.aspx,"


New York
        ,NY

 ","[5, 7, 4, 0]","[4, 6, 8, 1]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[1, 17, 8, 6]"
http://jobview.monster.com/Retail-Account-Executive-Eastern-Region-Job-New-York-NY-US-165816343.aspx?mescoid=4100683001001&jobPosition=9,New York,"[2, 1, 0, 3]","[7, 18, 17, 6]","

Retail Account Executive - Eastern Region

","
Glory Global Solutions
 ","[6, 5, 3, 1]",http://jobview.monster.com/Retail-Account-Executive-Eastern-Region-Job-New-York-NY-US-165816343.aspx,"


New York
        ,NY

 ","[2, 1, 7, 0]","[1, 3, 8, 6]","
                                ***POSITION CAN BE BASED ANYWHERE NEAR A MAJOR AIRPORT IN THE EASTERN REGION***

At Glory Global Solutions, innovation is at the heart of what we do. We bring real innovation to our customers, through technology, process and our people. Through our ......
                            ",Retail,"[3, 8, 14, 9]"
http://jobview.monster.com/Lead-Business-Analyst-Retail-eCommerce-Job-Kenilworth-NJ-US-166988433.aspx?mescoid=1300087001001&jobPosition=10,New York,"[0, 2, 3, 1]","[5, 15, 4, 13]","

Lead Business Analyst - Retail/eCommerce

","
Techlink, Inc.
 ","[5, 7, 6, 0]",http://jobview.monster.com/Lead-Business-Analyst-Retail-eCommerce-Job-Kenilworth-NJ-US-166988433.aspx,"


Kenilworth
        ,NJ


 ","[0, 2, 1, 7]","[6, 1, 8, 5]","
                                Candidate Must have unrestricted work authorization to work in the United States



Job Title: Lead Business Analyst - eCommerceLocation: Central, NJJob Type: Right to HireDuration: 6 months+Contact Info: Eileen Hannon -  - 201-786-2417Client is see......
                            ",Retail,"[4, 18, 13, 9]"
http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900916.aspx?mescoid=4100671001001&jobPosition=11,New York,"[2, 1, 0, 3]","[18, 13, 12, 5]","

Bilingual Spanish Required Retail Sales Consultant Bronx NY

","
AT&T
  ","[1, 7, 0, 6]",http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900916.aspx,"


Bronx
        ,NY

 ","[4, 1, 6, 0]","[1, 5, 4, 6]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[9, 14, 17, 1]"
http://jobview.monster.com/Retail-Sales-Consultant-Staten-Island-NY-Job-Staten-Island-NY-US-165630390.aspx?mescoid=4100671001001&jobPosition=12,New York,"[0, 3, 2, 1]","[3, 0, 10, 6]","

Retail Sales Consultant Staten Island NY

","
AT&T
  ","[7, 2, 6, 3]",http://jobview.monster.com/Retail-Sales-Consultant-Staten-Island-NY-Job-Staten-Island-NY-US-165630390.aspx,"


Staten Island
        ,NY

 ","[2, 4, 5, 7]","[7, 3, 8, 4]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[11, 2, 13, 1]"
http://jobview.monster.com/Retail-Sales-Associate-Showroom-Sales-Design-Consultant-Job-Brooklyn-NY-US-166941233.aspx?mescoid=4100671001001&jobPosition=13,New York,"[1, 3, 2, 0]","[16, 18, 10, 12]","

Retail Sales Associate - Showroom Sales / Design Consultant

","
Raymour & Flanigan Furniture
 ","[7, 0, 6, 2]",http://jobview.monster.com/Retail-Sales-Associate-Showroom-Sales-Design-Consultant-Job-Brooklyn-NY-US-166941233.aspx,"


Brooklyn
        ,NY


 ","[6, 0, 3, 1]","[0, 4, 1, 5]","
                                Description
          

Raymour & Flanigan, a premier furniture provider throughout the northeast region, is seeking effective, knowledgeable and professional Retail Sales Associates to join their flourishing team! In this rewarding role, you will p......
                            ",Retail,"[14, 11, 5, 13]"
http://jobview.monster.com/Retail-Sales-Consultant-Queens-East-NY-Job-Bayside-NY-US-166551112.aspx?mescoid=4100671001001&jobPosition=14,New York,"[0, 3, 1, 2]","[7, 9, 8, 18]","

Retail Sales Consultant Queens East NY

","
AT&T
  ","[4, 1, 5, 3]",http://jobview.monster.com/Retail-Sales-Consultant-Queens-East-NY-Job-Bayside-NY-US-166551112.aspx,"


Bayside
        ,NY

 ","[8, 3, 2, 4]","[3, 6, 7, 5]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[15, 7, 18, 3]"
http://jobview.monster.com/Bilingual-Russian-Required-Retail-Sales-Consultant-Ocean-Parkway-NY-Job-Brooklyn-NY-US-166970881.aspx?mescoid=4100671001001&jobPosition=15,New York,"[1, 3, 2, 0]","[14, 8, 17, 3]","

Bilingual Russian Required Retail Sales Consultant Ocean Parkway NY

","
AT&T
  ","[2, 6, 4, 3]",http://jobview.monster.com/Bilingual-Russian-Required-Retail-Sales-Consultant-Ocean-Parkway-NY-Job-Brooklyn-NY-US-166970881.aspx,"


Brooklyn
        ,NY

 ","[0, 6, 3, 2]","[3, 5, 7, 2]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[12, 17, 5, 6]"
http://jobview.monster.com/Store-Clerk-Job-Ridgefield-NJ-US-166730714.aspx?mescoid=4100671001001&jobPosition=16,New York,"[3, 2, 1, 0]","[16, 3, 11, 9]","

Store Clerk

","
Colony Hardware
 ","[5, 0, 6, 7]",http://jobview.monster.com/Store-Clerk-Job-Ridgefield-NJ-US-166730714.aspx,"


Ridgefield
        ,NJ


 ","[3, 4, 2, 0]","[5, 6, 2, 4]","
                                FT Store Clerk:

Great opportunity to join a quickly growing company and support our retail store. This position eventually leads to an inside sales role and then even further positions within sales!

Responsibilities:

                     Pull an......
                            ",Retail,"[17, 7, 2, 11]"
http://jobview.monster.com/Bilingual-Korean-Required-Retail-Sales-Consultant-Fort-Lee-NJ-Job-Fort-Lee-NJ-US-161582571.aspx?mescoid=4100671001001&jobPosition=17,New York,"[0, 2, 3, 1]","[13, 0, 2, 4]","

Bilingual Korean Required Retail Sales Consultant Fort Lee NJ

","
AT&T
  ","[6, 7, 3, 4]",http://jobview.monster.com/Bilingual-Korean-Required-Retail-Sales-Consultant-Fort-Lee-NJ-Job-Fort-Lee-NJ-US-161582571.aspx,"


Fort Lee
        ,NJ

 ","[2, 4, 5, 6]","[0, 3, 1, 5]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[13, 14, 17, 1]"
http://jobview.monster.com/Bilingual-Mandarin-Required-Retail-Sales-Consultant-Brooklyn-NY-Sunset-Park-Job-Brooklyn-NY-US-165465380.aspx?mescoid=4100671001001&jobPosition=18,New York,"[2, 0, 1, 3]","[14, 9, 1, 4]","

Bilingual Mandarin Required Retail Sales Consultant Brooklyn NY (Sunset Park)

","
AT&T
  ","[3, 6, 7, 0]",http://jobview.monster.com/Bilingual-Mandarin-Required-Retail-Sales-Consultant-Brooklyn-NY-Sunset-Park-Job-Brooklyn-NY-US-165465380.aspx,"


Brooklyn
        ,NY

 ","[5, 8, 7, 2]","[3, 0, 2, 1]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[13, 8, 6, 14]"
http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Queens-West-HIT-Job-ASTORIA-NY-US-166659538.aspx?mescoid=4100671001001&jobPosition=19,New York,"[1, 0, 2, 3]","[16, 3, 5, 2]","

Bilingual Spanish Required Retail Sales Consultant Queens West HIT

","
AT&T
  ","[1, 7, 4, 3]",http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Queens-West-HIT-Job-ASTORIA-NY-US-166659538.aspx,"


ASTORIA
        ,NY

 ","[7, 2, 0, 3]","[0, 4, 2, 7]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[9, 14, 16, 6]"
http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900859.aspx?mescoid=4100671001001&jobPosition=20,New York,"[0, 3, 1, 2]","[7, 2, 4, 10]","

Bilingual Spanish Required Retail Sales Consultant Bronx NY

","
AT&T
  ","[2, 0, 4, 5]",http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900859.aspx,"


Bronx
        ,NY

 ","[2, 8, 1, 4]","[6, 2, 0, 8]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[6, 7, 14, 5]"
http://jobview.monster.com/senior-property-accountant-commercial-job-tarrytown-ny-us-166596509.aspx?jobPosition=21,New York,"[3, 2, 0, 1]","[1, 16, 0, 8]","

Senior Property Accountant - Commercial

","
Trandon Associates, Inc.
 ","[5, 2, 7, 0]",http://jobview.monster.com/senior-property-accountant-commercial-job-tarrytown-ny-us-166596509.aspx,"


Tarrytown
        ,NY

 ","[7, 3, 2, 6]","[1, 7, 8, 4]","
                                Senior Property Accountant - Commercial Major Real Estate Firm located in Westchester is currently a qualified individual o to be responsible for the accounting and reporting portfolio of several commercial buildings Responsibilities: Analyze commercial and retail leases. Create/Prepare CAM, Real Estate Tax, Insurance, Porters Wage Billings and Reconciliations Set-up and maintain reserves for ten...
                            ",Retail,"[10, 13, 2, 18]"
http://jobview.monster.com/financial-services-financial-sales-job-melville-ny-us-164559057.aspx?jobPosition=22,New York,"[0, 2, 3, 1]","[9, 13, 6, 18]","

Financial Services / Financial Sales

","
New York Life
 ","[0, 7, 6, 1]",http://jobview.monster.com/financial-services-financial-sales-job-melville-ny-us-164559057.aspx,"


Melville
        ,NY

 ","[7, 0, 1, 2]","[3, 4, 5, 1]","
                                Financial Sales / Financial Adviser Career Description: Financial Professionals help clients identify and achieve their financial goals. We offer a comprehensive array of financial products and services to help clients develop a sound, long-term financial strategy. New York Life and its affiliates are dedicated to prudent financial management, high quality products, and impeccable service. Trainin...
                            ",Retail,"[0, 12, 17, 4]"
http://jobview.monster.com/branch-manager-trainee-job-tuckahoe-ny-us-166283461.aspx?jobPosition=23,New York,"[0, 2, 3, 1]","[10, 1, 6, 18]","

Branch Manager Trainee

","
Hertz
 ","[1, 5, 4, 0]",http://jobview.monster.com/branch-manager-trainee-job-tuckahoe-ny-us-166283461.aspx,"


Tuckahoe
        ,NY

 ","[8, 2, 4, 0]","[3, 0, 4, 6]","
                                Join the World's Largest Car Rental Company as a Branch Manager Trainee! Each year, many talented people join Hertz, and the best become future Branch Managers of our Hertz Local Edition branches. Our program provides hands-on training in: Sales, Operations, Customer Service, Finance & Accounting Management, Revenue Management, Fleet Management, and most importantly: People Management. Hertz rewar...
                            ",Retail,"[12, 1, 15, 8]"
http://jobview.monster.com/interview-day-branch-manager-trainee-job-tuckahoe-ny-us-166482944.aspx?jobPosition=24,New York,"[2, 0, 3, 1]","[14, 10, 2, 4]","

Interview Day- Branch Manager Trainee

","
Hertz
 ","[1, 7, 3, 2]",http://jobview.monster.com/interview-day-branch-manager-trainee-job-tuckahoe-ny-us-166482944.aspx,"


Tuckahoe
        ,NY

 ","[5, 1, 8, 7]","[1, 6, 7, 5]","
                                Here is your opportunity to talk directly with hiring managers during a one day, invitation only, interview session. Interview Date: Wednesday, April 27th, 2016 Interview Time: 10:00am- 3:00pm Location: Hertz Corporation 185 Marbledale Road Tuckahoe, NY 10707 Contact: Branch Manager Event will be held from 10:00am to 3:00pm on Wednesday, April 27th. Please apply on-line to reserve your spot. Join...
                            ",Retail,"[7, 11, 10, 9]"
http://jobview.monster.com/interview-day-branch-manager-trainee-job-tuckahoe-ny-us-166418874.aspx?jobPosition=25,New York,"[1, 2, 0, 3]","[11, 2, 9, 16]","

Interview Day- Branch Manager Trainee

","
Hertz
 ","[1, 2, 5, 0]",http://jobview.monster.com/interview-day-branch-manager-trainee-job-tuckahoe-ny-us-166418874.aspx,"


Tuckahoe
        ,NY

 ","[5, 8, 1, 0]","[7, 3, 6, 8]","
                                Here is your opportunity to talk directly with hiring managers during a one day, invitation only, interview session. Interview Date: Tuesday, April 26th, 2016 Interview Time: 10:00am- 3:00pm Location: Hertz Corporation 185 Marbledale Road Tuckahoe, NY 10707 Contact: Branch Manager Event will be held from 10:00am to 3:00pm on Tuesday, April 26th. Please apply on-line to reserve your spot. Join the...
                            ",Retail,"[10, 0, 5, 15]"
