original_link,city,colleges,addresses,title,company,resumes,link,location,lastnames,firstnames,preview,type,zipcodes
http://jobview.monster.com/Assistant-Store-Manager-Retail-Sales-Customer-Service-Job-Venice-CA-US-167044565.aspx?mescoid=1101116002005&jobPosition=9,Los Angeles,"[2, 1, 3, 0]","[15, 8, 12, 1]","

Assistant Store Manager - Retail Sales / Customer Service

","
Extra Space Management, Inc.
 ","[0, 5, 6, 4]",http://jobview.monster.com/Assistant-Store-Manager-Retail-Sales-Customer-Service-Job-Venice-CA-US-167044565.aspx,"


Venice
        ,CA

 ","[1, 6, 7, 4]","[4, 3, 0, 1]","
                                Title        Assistant Store Manager - Retail Sales / Customer Service              Auto req ID        5246BR              City        Venice              State        California              Job Category        Sales              Employment Status ......
                            ",Retail,"[18, 16, 5, 7]"
http://jobview.monster.com/Assistant-Store-Manager-Retail-Sales-Customer-Service-Northridge-Job-Northridge-CA-US-166168407.aspx?mescoid=1101116002005&jobPosition=10,Los Angeles,"[2, 3, 1, 0]","[4, 15, 17, 6]","

Assistant Store Manager - Retail Sales / Customer Service - Northridge

","
Extra Space Management, Inc.
 ","[2, 0, 4, 3]",http://jobview.monster.com/Assistant-Store-Manager-Retail-Sales-Customer-Service-Northridge-Job-Northridge-CA-US-166168407.aspx,"


Northridge
        ,CA

 ","[8, 2, 5, 0]","[7, 0, 6, 5]","
                                Title        Assistant Store Manager - Retail Sales / Customer Service - Northridge              Auto req ID        5847BR              City        Northridge              State        California              Job Category        Sales              E......
                            ",Retail,"[14, 4, 1, 7]"
http://jobview.monster.com/JEWELRY-RETAIL-SALES-Job-Anaheim-CA-US-166991234.aspx?mescoid=4100671001001&jobPosition=11,Los Angeles,"[1, 0, 2, 3]","[4, 3, 2, 6]","

JEWELRY RETAIL SALES

","
Na Hoku, Inc.
 ","[6, 5, 0, 4]",http://jobview.monster.com/JEWELRY-RETAIL-SALES-Job-Anaheim-CA-US-166991234.aspx,"


Anaheim
        ,CA


 ","[1, 7, 2, 5]","[3, 7, 2, 8]","
                                PEARL FACTORY AT DOWNTOWN DISNEY

If you enjoy beautiful Hawaiian and Island Lifestyle jewelry, meeting people and are enthusiastic, energetic and highly motivated, call or email us your resume.

We provide paid on-the-job training. If you are 

Bi-......
                            ",Retail,"[15, 7, 11, 17]"
http://jobview.monster.com/Retail-Customer-Service-Representative-Job-Los-Angeles-CA-US-165974383.aspx?mescoid=4300715001001&jobPosition=12,Los Angeles,"[2, 3, 1, 0]","[9, 18, 7, 10]","

Retail Customer Service Representative

","
Heng Enterprise
 ","[6, 7, 2, 5]",http://jobview.monster.com/Retail-Customer-Service-Representative-Job-Los-Angeles-CA-US-165974383.aspx,"


Los Angeles
        ,CA


 ","[1, 3, 8, 5]","[2, 4, 3, 7]","
                                Global Elite Soltuions has a retail customer service representative position open to those with a strong drive, outgoing personality, and willingness to engage with our many customers on a daily basis. The proper candidate will be results-driven and......
                            ",Retail,"[12, 1, 11, 18]"
http://jobview.monster.com/Retail-Customer-Service-Representative-Job-Brea-CA-US-166027352.aspx?mescoid=4300715001001&jobPosition=13,Los Angeles,"[3, 2, 0, 1]","[12, 9, 3, 5]","

Retail Customer Service Representative

","
DAMASCUS ROAD MARKETING INC
 ","[1, 7, 6, 2]",http://jobview.monster.com/Retail-Customer-Service-Representative-Job-Brea-CA-US-166027352.aspx,"


Brea
        ,CA


 ","[1, 2, 0, 4]","[5, 7, 3, 0]","
                                Damascus Road Marketing has a retail customer service representative position open to those with a strong drive, outgoing personality, and willingness to engage with our many customers on a daily basis. The proper candidate will be results-driven an......
                            ",Retail,"[16, 15, 12, 1]"
http://jobview.monster.com/Retail-Project-Merchandiser-Part-Time-Job-Inglewood-CA-US-166208136.aspx?mescoid=2700412001001&jobPosition=14,Los Angeles,"[2, 3, 1, 0]","[2, 5, 3, 17]","

Retail Project Merchandiser Part Time

","
Advantage Solutions
 ","[7, 6, 3, 1]",http://jobview.monster.com/Retail-Project-Merchandiser-Part-Time-Job-Inglewood-CA-US-166208136.aspx,"


Inglewood
        ,CA

 ","[6, 3, 7, 2]","[0, 2, 6, 1]","
                                Summary
  
    
      

                  Retail PROJECT Merchandiser PART Time                    

                     

        The foundation of retail is built with strong displays for consumers to easily spot the        brand names and qualit......
                            ",Retail,"[13, 11, 12, 10]"
http://jobview.monster.com/Retail-Project-Merchandiser-Part-Time-Job-Los-Angeles-CA-US-166208131.aspx?mescoid=2700412001001&jobPosition=15,Los Angeles,"[2, 3, 0, 1]","[13, 17, 14, 2]","

Retail Project Merchandiser Part Time

","
Advantage Solutions
 ","[1, 2, 6, 7]",http://jobview.monster.com/Retail-Project-Merchandiser-Part-Time-Job-Los-Angeles-CA-US-166208131.aspx,"


Los Angeles
        ,CA

 ","[2, 4, 6, 7]","[8, 5, 1, 7]","
                                Summary
  
    
      

                  Retail PROJECT Merchandiser PART Time                    

                     

        The foundation of retail is built with strong displays for consumers to easily spot the        brand names and qualit......
                            ",Retail,"[7, 12, 1, 10]"
http://jobview.monster.com/Retail-Sales-Associate-Job-Los-Angeles-CA-US-166553168.aspx?mescoid=4100671001001&jobPosition=16,Los Angeles,"[3, 2, 0, 1]","[7, 4, 18, 5]","

Retail Sales Associate

","
Dunn-Edwards Corp
 ","[2, 4, 1, 3]",http://jobview.monster.com/Retail-Sales-Associate-Job-Los-Angeles-CA-US-166553168.aspx,"


Los Angeles
        ,CA


 ","[7, 0, 6, 2]","[5, 0, 2, 8]","
                                PART-TIME OR FULL-TIME POSITIONS AVAILABLE NOW!



Firmly rooted in the United States since 1925, Dunn-Edwards Paints began a small, family-owned business that  through hard work and commitment to quality  has grown to become one of the country's......
                            ",Retail,"[14, 9, 15, 16]"
http://jobview.monster.com/Retail-Project-Merchandiser-Part-Time-Job-South-Pasadena-CA-US-166134678.aspx?mescoid=2700412001001&jobPosition=17,Los Angeles,"[1, 2, 3, 0]","[2, 17, 12, 16]","

Retail Project Merchandiser Part Time

","
Advantage Solutions
 ","[1, 6, 7, 4]",http://jobview.monster.com/Retail-Project-Merchandiser-Part-Time-Job-South-Pasadena-CA-US-166134678.aspx,"


South Pasadena
        ,CA

 ","[0, 6, 4, 1]","[4, 0, 8, 7]","
                                Summary
  
    
      

                  Retail PROJECT Merchandiser PART Time                    

                     

        The foundation of retail is built with strong displays for consumers to easily spot the        brand names and qualit......
                            ",Retail,"[1, 11, 4, 12]"
http://jobview.monster.com/Retail-Salesperson-Clerk-Job-Hollywood-CA-US-166446970.aspx?mescoid=4100671001001&jobPosition=18,Los Angeles,"[3, 1, 2, 0]","[17, 16, 13, 12]","

Retail / Salesperson / Clerk

","
A S Novelty Inc
 ","[1, 3, 0, 7]",http://jobview.monster.com/Retail-Salesperson-Clerk-Job-Hollywood-CA-US-166446970.aspx,"


Hollywood
        ,CA


 ","[0, 8, 5, 1]","[8, 0, 3, 1]","
                                Looking for someone to work night shifts at a gift store  on Hollywood Blvd.

Rate of Pay:

$12 per hour

Schedule needed:

5pm-10pm  on Monday, Tuesday, Thursday,  Friday, Saturday, Sunday

For a total of 30 hrs a week.



Job Duties:

Closing

Cas......
                            ",Retail,"[5, 18, 13, 4]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Counter-Manager-Dior-Full-Time-Cerritos-CA-Macys-Los-Cerritos-Center-Job-Cerritos-CA-US-163997959.aspx?mescoid=1101116002005&jobPosition=19,Los Angeles,"[2, 0, 1, 3]","[15, 12, 18, 11]","

Retail Cosmetics Sales - Counter Manager Dior, Full Time: Cerritos, CA, Macys Los Cerritos Center

","
Macy's
 ","[0, 4, 1, 3]",http://jobview.monster.com/Retail-Cosmetics-Sales-Counter-Manager-Dior-Full-Time-Cerritos-CA-Macys-Los-Cerritos-Center-Job-Cerritos-CA-US-163997959.aspx,"


Cerritos
        ,CA

 ","[3, 5, 0, 2]","[4, 5, 0, 1]","
                                Job Number : 71453855 

 Description 
 
Overview: 
 
With a role as a Counter Manager in the Macys Cosmetics Department, you will be responsible for supervising the complete operations of a cosmetics line, including developing a team of highly produ......
                            ",Retail,"[9, 0, 8, 12]"
http://jobview.monster.com/Retail-Project-Merchandiser-Part-Time-Job-Los-Alamitos-CA-US-166208135.aspx?mescoid=2700412001001&jobPosition=20,Los Angeles,"[0, 3, 2, 1]","[7, 2, 9, 15]","

Retail Project Merchandiser Part Time

","
Advantage Solutions
 ","[6, 7, 0, 2]",http://jobview.monster.com/Retail-Project-Merchandiser-Part-Time-Job-Los-Alamitos-CA-US-166208135.aspx,"


Los Alamitos
        ,CA

 ","[4, 0, 1, 8]","[4, 2, 1, 6]","
                                Summary
  
    
      

                  Retail PROJECT Merchandiser PART Time                    

                     

        The foundation of retail is built with strong displays for consumers to easily spot the        brand names and qualit......
                            ",Retail,"[10, 14, 7, 17]"
http://jobview.monster.com/retail-sales-associate-job-palmdale-ca-us-166584791.aspx?jobPosition=21,Los Angeles,"[2, 3, 0, 1]","[17, 5, 10, 16]","

Retail Sales Associate

","
T-Mobile
 ","[0, 5, 7, 4]",http://jobview.monster.com/retail-sales-associate-job-palmdale-ca-us-166584791.aspx,"


Palmdale
        ,CA


 ","[8, 1, 5, 6]","[2, 5, 7, 3]","
                                As America""s Un-carrier, T-Mobile US, Inc. (NYSE: TMUS) is redefining the way consumers and businesses buy wireless services through leading product and service innovation. The company""s advanced nationwide 4G and 4G LTE network delivers outstanding wireless experiences for customers who are unwilling to compromise on quality and value. Based in Bellevue, Wash., T-Mobile US operates its flagship b...
                            ",Retail,"[5, 3, 1, 16]"
http://jobview.monster.com/retail-store-shift-supervisor-job-mission-hills-ca-us-166999905.aspx?jobPosition=22,Los Angeles,"[0, 3, 2, 1]","[13, 6, 10, 5]","

Retail Store Shift Supervisor

","
Koch Davis
 ","[7, 3, 2, 0]",http://jobview.monster.com/retail-store-shift-supervisor-job-mission-hills-ca-us-166999905.aspx,"


Mission Hills
        ,CA

 ","[7, 8, 6, 5]","[8, 6, 7, 5]","
                                Work effectively with store management and store crews. Supervise the stores crew through assigning, directing and following up of all activities. Effectively communicate information both to and from store management and crews. Assist customers with their questions, problems and complaints. Handle all customer relations issues (accidents) in accordance with company policy and promote a positive sh...
                            ",Retail,"[8, 7, 14, 6]"
http://jobview.monster.com/manager-retail-business-development-job-lehi-ut-us-165422485.aspx?jobPosition=23,Los Angeles,"[0, 3, 2, 1]","[15, 16, 9, 7]","

Manager-Retail Business Development

","
Nature's Sunshine Products
 ","[0, 2, 5, 1]",http://jobview.monster.com/manager-retail-business-development-job-lehi-ut-us-165422485.aspx,"


Lehi
        ,UT


 ","[0, 1, 3, 4]","[1, 8, 0, 5]","
                                To Apply go to naturessunshine.applicantpro.com (Don't email resume, go to website to apply please) Position Summary: The Retail Business Development Manager will be responsible for growing the retail market in their assigned region through opening new stores and identifying areas of opportunity including but not limited to Health Clubs, Clinics, the natural and specialty channel and increasing cu...
                            ",Retail,"[7, 9, 4, 3]"
http://jobview.monster.com/retail-ti-superintendent-job-us-144529792.aspx?jobPosition=24,Los Angeles,"[1, 0, 2, 3]","[18, 0, 3, 2]","

Retail TI Superintendent

","
Solex Contracting
 ","[5, 7, 6, 4]",http://jobview.monster.com/retail-ti-superintendent-job-us-144529792.aspx,"
Telecommute
","[4, 5, 3, 2]","[2, 5, 6, 4]","
                                Position does require travel throughout the U.S. Can live any where in the state of California to be considered for the job. Experience with Retail TI in malls a requirement!! Will be Supervising various trades, performing labor, maintaining construction schedule, requires excellent communication skills, computer skills and ability to travel out of the area and out of the state. Continuously monit...
                            ",Retail,"[5, 1, 11, 7]"
http://jobview.monster.com/store-manager-in-specialty-retail-%E2%80%93-accessories-job-us-166906507.aspx?jobPosition=25,Los Angeles,"[3, 2, 0, 1]","[9, 11, 16, 1]","

Store Manager in Specialty Retail  Accessories

","
Management Recruiters of Indianapolis - North
 ","[0, 6, 5, 4]",http://jobview.monster.com/store-manager-in-specialty-retail-%E2%80%93-accessories-job-us-166906507.aspx,"
Multiple Locations
","[3, 8, 7, 5]","[5, 7, 3, 4]","
                                3664ANM Store Manager in Specialty Retail  Accessories Salary Level: $60,000-$75,000 Plus Great Bonus and Benefits Locations Available: Toronto, Canada New York, NY Buffalo, NY Los Angeles, CA Our team is looking to hire top talent in Store Leadership! The company we are working with is experiencing an amazing amount of growth, and this position could lead to upward mobility within the brand. The...
                            ",Retail,"[14, 1, 13, 6]"
http://jobview.monster.com/Retail-%E2%80%93-Sales-Management-Trainee-Job-Los-Angeles-CA-US-162897470.aspx?mescoid=4100671001001&jobPosition=1,Los Angeles,"[1, 2, 0, 3]","[9, 3, 5, 13]","

Retail  Sales Management Trainee

","
Enterprise Rent-A-Car
 ","[4, 1, 6, 7]",http://jobview.monster.com/Retail-%E2%80%93-Sales-Management-Trainee-Job-Los-Angeles-CA-US-162897470.aspx,"


Los Angeles
        ,CA


 ","[3, 6, 1, 0]","[5, 4, 8, 2]","
                                Sales Management TraineeLooking to use your skills with an industry leader? In the Enterprise Management Training Program, you can use those talents on a daily basis as you interact and do business with customers and business partners alike. Youll ......
                            ",Retail,"[9, 6, 11, 7]"
http://jobview.monster.com/Retail-%E2%80%93-Sales-Management-Trainee-Job-Pasadena-CA-US-162897494.aspx?mescoid=4100671001001&jobPosition=2,Los Angeles,"[1, 0, 2, 3]","[1, 12, 18, 2]","

Retail  Sales Management Trainee

","
Enterprise Rent-A-Car
 ","[2, 6, 3, 1]",http://jobview.monster.com/Retail-%E2%80%93-Sales-Management-Trainee-Job-Pasadena-CA-US-162897494.aspx,"


Pasadena
        ,CA


 ","[6, 0, 3, 2]","[4, 2, 8, 7]","
                                Sales Management TraineeLooking to use your skills with an industry leader? In the Enterprise Management Training Program, you can use those talents on a daily basis as you interact and do business with customers and business partners alike. Youll ......
                            ",Retail,"[9, 17, 12, 6]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Estee-Lauder-Part-Time-Redondo-Beach-CA-Macy%E2%80%99s-South-Bay-Job-Redondo-Beach-CA-US-166986081.aspx?mescoid=4100671001001&jobPosition=3,Los Angeles,"[0, 1, 2, 3]","[10, 2, 17, 6]","

Retail Cosmetics Sales - Beauty Advisor Estee Lauder, Part Time: Redondo Beach, CA, Macys South Bay

","
Macy's Org.
 ","[4, 1, 2, 3]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Estee-Lauder-Part-Time-Redondo-Beach-CA-Macy%E2%80%99s-South-Bay-Job-Redondo-Beach-CA-US-166986081.aspx,"


Redondo Beach
        ,CA

 ","[0, 2, 6, 3]","[0, 5, 3, 2]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[3, 11, 6, 13]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Clinique-Full-Time-Northridge-CA-Macy%E2%80%99s-Northridge-Fashi-Job-Northridge-CA-US-167048085.aspx?mescoid=4100671001001&jobPosition=4,Los Angeles,"[3, 0, 2, 1]","[3, 5, 4, 6]","

Retail Cosmetics Sales - Beauty Advisor Clinique, Full Time: Northridge, CA, Macys Northridge Fashi

","
Macy's Org.
 ","[6, 3, 0, 4]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Clinique-Full-Time-Northridge-CA-Macy%E2%80%99s-Northridge-Fashi-Job-Northridge-CA-US-167048085.aspx,"


Northridge
        ,CA

 ","[1, 5, 8, 6]","[3, 5, 6, 2]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[8, 14, 5, 11]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Bobbi-Brown-Part-Time-Northridge-CA-Macy%E2%80%99s-Northridge-Fa-Job-Northridge-CA-US-166418472.aspx?mescoid=4100671001001&jobPosition=5,Los Angeles,"[0, 1, 2, 3]","[18, 4, 7, 6]","

Retail Cosmetics Sales - Beauty Advisor Bobbi Brown, Part Time: Northridge, CA, Macys Northridge Fa

","
Macy's Org.
 ","[4, 7, 0, 1]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Bobbi-Brown-Part-Time-Northridge-CA-Macy%E2%80%99s-Northridge-Fa-Job-Northridge-CA-US-166418472.aspx,"


Northridge
        ,CA

 ","[0, 4, 1, 2]","[7, 3, 5, 0]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[5, 12, 11, 16]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Clinique-Full-Time-Los-Angeles-CA-Macy%E2%80%99s-Plaza-in-Downto-Job-Los-Angeles-CA-US-167047799.aspx?mescoid=4100671001001&jobPosition=6,Los Angeles,"[2, 1, 0, 3]","[14, 4, 1, 11]","

Retail Cosmetics Sales - Beauty Advisor Clinique, Full Time: Los Angeles, CA, Macys Plaza in Downto

","
Macy's Org.
 ","[5, 1, 2, 4]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Clinique-Full-Time-Los-Angeles-CA-Macy%E2%80%99s-Plaza-in-Downto-Job-Los-Angeles-CA-US-167047799.aspx,"


Los Angeles
        ,CA

 ","[1, 4, 6, 3]","[4, 8, 0, 7]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[10, 7, 5, 13]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Estee-Lauder-Full-Time-West-Covina-CA-Macy%E2%80%99s-Plaza-West-Job-West-Covina-CA-US-166982338.aspx?mescoid=4100671001001&jobPosition=7,Los Angeles,"[1, 0, 2, 3]","[10, 18, 7, 17]","

Retail Cosmetics Sales - Beauty Advisor Estee Lauder, Full Time: West Covina, CA, Macys Plaza West

","
Macy's Org.
 ","[2, 4, 3, 7]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Estee-Lauder-Full-Time-West-Covina-CA-Macy%E2%80%99s-Plaza-West-Job-West-Covina-CA-US-166982338.aspx,"


West Covina
        ,CA

 ","[1, 7, 5, 2]","[8, 5, 1, 0]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[8, 15, 18, 1]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Estee-Lauder-Full-Time-Torrance-CA-Macy%E2%80%99s-Del-Amo-Fashio-Job-Torrance-CA-US-166985823.aspx?mescoid=4100671001001&jobPosition=8,Los Angeles,"[1, 3, 0, 2]","[5, 9, 8, 11]","

Retail Cosmetics Sales - Beauty Advisor Estee Lauder, Full Time: Torrance, CA, Macys Del Amo Fashio

","
Macy's Org.
 ","[2, 0, 6, 5]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Estee-Lauder-Full-Time-Torrance-CA-Macy%E2%80%99s-Del-Amo-Fashio-Job-Torrance-CA-US-166985823.aspx,"


Torrance
        ,CA

 ","[8, 4, 1, 6]","[4, 1, 7, 5]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[7, 5, 11, 1]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Estee-Lauder-Full-Time-City-of-Industry-CA-Macy%E2%80%99s-Puente-Job-City-of-Industry-CA-US-166985407.aspx?mescoid=4100671001001&jobPosition=9,Los Angeles,"[3, 1, 0, 2]","[5, 16, 8, 15]","

Retail Cosmetics Sales - Beauty Advisor Estee Lauder, Full Time: City of Industry, CA, Macys Puente

","
Macy's Org.
 ","[7, 5, 0, 6]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Estee-Lauder-Full-Time-City-of-Industry-CA-Macy%E2%80%99s-Puente-Job-City-of-Industry-CA-US-166985407.aspx,"


City of Industry
        ,CA

 ","[3, 2, 7, 8]","[0, 3, 5, 6]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[4, 2, 18, 13]"
http://jobview.monster.com/Retail-Cosmetics-Sales-IMPULSE-Beauty-Artist-Sales-Advisor-Full-Time-Torrance-CA-Macy%E2%80%99s-De-Job-Torrance-CA-US-166370341.aspx?mescoid=4100683001001&jobPosition=10,Los Angeles,"[3, 0, 1, 2]","[5, 9, 15, 11]","

Retail Cosmetics Sales - IMPULSE Beauty Artist and Sales Advisor, Full Time: Torrance, CA, Macys De

","
Macy's Org.
 ","[2, 6, 4, 3]",http://jobview.monster.com/Retail-Cosmetics-Sales-IMPULSE-Beauty-Artist-Sales-Advisor-Full-Time-Torrance-CA-Macy%E2%80%99s-De-Job-Torrance-CA-US-166370341.aspx,"


Torrance
        ,CA

 ","[4, 7, 1, 8]","[2, 4, 0, 8]","
                                OVERVIEW:  We are currently seeking dynamic, highly-motivated Beauty Artist and Sales Advisor who has a passion for the artistry of cosmetics and the motivation to drive sales in the newest, fast paced, open-sell environment with niche beauty brands......
                            ",Retail,"[12, 18, 10, 2]"
http://jobview.monster.com/Assistant-Store-Manager-Job-Long-Beach-CA-US-166980345.aspx?mescoid=4100665001001&jobPosition=11,Los Angeles,"[0, 1, 3, 2]","[18, 4, 7, 14]","

Assistant Store Manager

","
99 Cents Only Stores
 ","[5, 2, 4, 6]",http://jobview.monster.com/Assistant-Store-Manager-Job-Long-Beach-CA-US-166980345.aspx,"


Long Beach
        ,CA


 ","[3, 2, 6, 4]","[6, 2, 4, 1]","
                                This is an excellent opportunity for a motivated self-starter with leadership experience in a retail environment to begin building a progressive management career at a dynamic, industry-leading company experiencing tremendous growth in the retail/gr......
                            ",Retail,"[8, 16, 7, 9]"
http://jobview.monster.com/Assistant-Store-Manager-Job-Van-Nuys-CA-US-166032686.aspx?mescoid=4100665001001&jobPosition=12,Los Angeles,"[0, 2, 1, 3]","[6, 1, 15, 18]","

Assistant Store Manager

","
99 Cents Only Stores
 ","[1, 4, 6, 5]",http://jobview.monster.com/Assistant-Store-Manager-Job-Van-Nuys-CA-US-166032686.aspx,"


Van Nuys
        ,CA


 ","[0, 8, 4, 5]","[5, 3, 8, 2]","
                                This is an excellent opportunity for a motivated self-starter with leadership experience in a retail environment to begin building a progressive management career at a dynamic, industry-leading company experiencing tremendous growth in the retail/gr......
                            ",Retail,"[14, 7, 5, 13]"
http://jobview.monster.com/Assistant-Store-Manager-Job-Garden-Grove-CA-US-166017736.aspx?mescoid=4100665001001&jobPosition=13,Los Angeles,"[3, 2, 0, 1]","[10, 16, 6, 7]","

Assistant Store Manager

","
99 Cents Only Stores
 ","[1, 4, 7, 2]",http://jobview.monster.com/Assistant-Store-Manager-Job-Garden-Grove-CA-US-166017736.aspx,"


Garden Grove
        ,CA


 ","[6, 7, 4, 8]","[2, 4, 0, 3]","
                                This is an excellent opportunity for a motivated self-starter with leadership experience in a retail environment to begin building a progressive management career at a dynamic, industry-leading company experiencing tremendous growth in the retail/gr......
                            ",Retail,"[10, 15, 6, 16]"
http://jobview.monster.com/Merchandise-Planning-Manager-International-Job-Los-Angeles-CA-US-166229893.aspx?mescoid=1300086001001&jobPosition=14,Los Angeles,"[2, 1, 3, 0]","[6, 14, 4, 13]","

Merchandise Planning Manager (International)

","
Forever21 Retail, Inc
 ","[1, 6, 3, 7]",http://jobview.monster.com/Merchandise-Planning-Manager-International-Job-Los-Angeles-CA-US-166229893.aspx,"


Los Angeles
        ,CA

 ","[0, 1, 5, 3]","[6, 7, 1, 5]","
                                Job Description :
  
  Want more than just a job? Join Forever 21s Corporate team and showcase your skills while working with our exceptional employees!

Position: Merchandise Planning Manager (International)

Department: Planning and Allocation

R......
                            ",Retail,"[3, 18, 15, 0]"
http://jobview.monster.com/District-Manager-Big-Box-Retailer-See-Video-Job-Los-Angeles-CA-US-164473441.aspx?mescoid=1100003001001&jobPosition=15,Los Angeles,"[1, 0, 2, 3]","[8, 9, 7, 14]","

District Manager Big Box Retailer - See Video

","
Management Recruiters of Indianapolis - North
 ","[1, 4, 0, 6]",http://jobview.monster.com/District-Manager-Big-Box-Retailer-See-Video-Job-Los-Angeles-CA-US-164473441.aspx,"


Los Angeles
        ,CA

 ","[3, 4, 0, 6]","[5, 0, 2, 1]","
                                Untitled 1

3672GLM District Manager Big Box Retailer Multiple positions available! Locations: Seattle, WA and Los Angeles, CA Salary Range: 100K - 125K plus bonus benefits and relocation This well-known highly profitable big box retailer is expandi......
                            ",Retail,"[8, 13, 3, 4]"
http://jobview.monster.com/Retail-Reset-Merchandiser-Part-Time-Job-Long-Beach-CA-US-166044595.aspx?mescoid=2700412001001&jobPosition=16,Los Angeles,"[0, 3, 2, 1]","[8, 3, 6, 0]","

Retail Reset Merchandiser Part Time

","
Advantage Solutions
 ","[6, 7, 2, 5]",http://jobview.monster.com/Retail-Reset-Merchandiser-Part-Time-Job-Long-Beach-CA-US-166044595.aspx,"


Long Beach
        ,CA

 ","[8, 4, 7, 5]","[2, 0, 4, 3]","
                                Summary
  
    
      

                  Retail Reset Merchandiser PART Time                    

       

        We are looking for individuals with a strong attention to detail to apply to our part time Retail Reset Merchandiser job. Retail Rese......
                            ",Retail,"[11, 14, 1, 9]"
http://jobview.monster.com/Retail-Sales-Merchandiser-Full-Time-Job-Culver-City-CA-US-166044488.aspx?mescoid=4100671001001&jobPosition=17,Los Angeles,"[0, 2, 3, 1]","[12, 2, 7, 1]","

Retail Sales Merchandiser Full Time

","
Advantage Solutions
 ","[2, 6, 7, 0]",http://jobview.monster.com/Retail-Sales-Merchandiser-Full-Time-Job-Culver-City-CA-US-166044488.aspx,"


Culver City
        ,CA

 ","[3, 5, 4, 7]","[3, 6, 7, 2]","
                                Summary
  
    
      

                  Retail Sales Merchandiser FULL TIME                    

                     

        Retail Sales Merchandiser candidates are organized, self-motivated and friendly. As a member of our Top Performing Sale......
                            ",Retail,"[16, 15, 6, 9]"
http://jobview.monster.com/Retail-Sales-Merchandiser-Full-Time-Job-Los-Alamitos-CA-US-165962558.aspx?mescoid=4100671001001&jobPosition=18,Los Angeles,"[0, 3, 2, 1]","[13, 17, 9, 12]","

Retail Sales Merchandiser Full Time

","
Advantage Solutions
 ","[5, 6, 0, 2]",http://jobview.monster.com/Retail-Sales-Merchandiser-Full-Time-Job-Los-Alamitos-CA-US-165962558.aspx,"


Los Alamitos
        ,CA

 ","[7, 6, 8, 0]","[6, 2, 1, 5]","
                                Summary
  
    
      

                  Retail Sales Merchandiser FULL TIME                    

                     

        Retail Sales Merchandiser candidates are organized, self-motivated and friendly. As a member of our Top Performing Sale......
                            ",Retail,"[8, 18, 0, 4]"
